,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
228,1.01319,-3.03957,3.03957,-3.03957,-3.03957,0.0,0.0,-1.01319,-1.01319,-0.095,2.02638,1.01319,0.5,2,200826 - 202379 - 2734 - 203939 - 101111,"Barea,J.J. - Evans,Jeremy - Harris,Devin - Powell,Dwight - Villanueva,Charlie",Lineups,,2,3.66666666667,0.0,-3.03957,3.03957,-1.01319,-1.01319,-3.03957,-1.01319,,,,0.0,0,0.0
229,-1.01319,0.0,0.0,2.02638,-1.01319,0.0,0.0,-2.02638,-2.02638,-0.114,-1.01319,0.0,0.25,1,1626147 - 202379 - 101109 - 2734 - 1717,"Anderson,Justin - Evans,Jeremy - Felton,Raymond - Harris,Devin - Nowitzki,Dirk",Lineups,,0,3.65666666667,0.0,0.0,0.0,-4.05276,-4.05276,2.02638,-2.02638,,,,3.03957,1,1.0
230,0.0,-2.02638,2.02638,-3.03957,0.0,1.01319,0.5,-1.01319,-1.01319,-0.095,-2.02638,-2.02638,-1.0,1,200826 - 101109 - 1626257 - 202718 - 101111,"Barea,J.J. - Felton,Raymond - Mejri,Salah - Parsons,Chandler - Villanueva,Charlie",Lineups,,0,3.63333333333,-1.01319,0.0,0.0,-3.03957,-3.03957,-4.05276,-2.02638,,,,0.0,1,1.0
231,-3.03957,0.0,0.0,-3.03957,0.0,-1.01319,-0.333,1.01319,-2.02638,-0.321,-4.05276,-3.03957,-0.75,3,200826 - 101109 - 2734 - 2585 - 202718,"Barea,J.J. - Felton,Raymond - Harris,Devin - Pachulia,Zaza - Parsons,Chandler",Lineups,,1,3.59666666667,-1.01319,2.02638,-2.02638,-8.10552,-8.10552,-4.05276,0.0,,,,0.0,2,0.667
232,0.0,-1.01319,1.01319,-1.01319,-1.01319,0.0,0.167,2.02638,1.01319,0.0,1.01319,3.03957,1.0,1,1626147 - 2734 - 101135 - 101111 - 101114,"Anderson,Justin - Harris,Devin - Lee,David - Villanueva,Charlie - Williams,Deron",Lineups,,0,3.58333333333,0.0,-1.01319,1.01319,5.06595,5.06595,-1.01319,2.02638,,,,-3.03957,1,1.0
233,2.02638,0.0,0.0,0.0,0.0,-1.01319,-0.5,2.02638,2.02638,0.167,0.0,0.0,0.0,2,202379 - 101109 - 203939 - 101111 - 101114,"Evans,Jeremy - Felton,Raymond - Powell,Dwight - Villanueva,Charlie - Williams,Deron",Lineups,,1,3.58333333333,0.0,0.0,0.0,3.03957,3.03957,0.0,1.01319,,,,-1.01319,1,0.5
234,2.02638,0.0,0.0,2.02638,0.0,0.0,0.0,2.02638,3.03957,0.467,-7.09233,-6.07914,-0.857,2,101109 - 101135 - 202083 - 1626257 - 101114,"Felton,Raymond - Lee,David - Matthews,Wesley - Mejri,Salah - Williams,Deron",Lineups,,1,3.55,0.0,3.03957,-3.03957,0.0,0.0,2.02638,-1.01319,,,,1.01319,1,0.5
235,-1.01319,0.0,0.0,0.0,-2.02638,-1.01319,0.0,-2.02638,-1.01319,0.0,2.02638,2.02638,0.0,2,200826 - 101109 - 1717 - 202718 - 101111,"Barea,J.J. - Felton,Raymond - Nowitzki,Dirk - Parsons,Chandler - Villanueva,Charlie",Lineups,,2,3.51666666667,-1.01319,-2.02638,2.02638,-1.01319,-1.01319,-1.01319,1.01319,,,,0.0,0,0.0
236,-2.02638,0.0,0.0,0.0,0.0,0.0,0.0,-2.02638,0.0,0.171,2.02638,0.0,0.0,1,1626147 - 101109 - 2734 - 201580 - 1717,"Anderson,Justin - Felton,Raymond - Harris,Devin - McGee,JaVale - Nowitzki,Dirk",Lineups,,0,3.45,1.01319,-3.03957,3.03957,0.0,0.0,1.01319,0.0,,,,0.0,1,1.0
237,0.0,0.0,0.0,1.01319,1.01319,0.0,0.0,2.02638,1.01319,0.029,2.02638,1.01319,0.5,2,200826 - 2585 - 202718 - 203939 - 101114,"Barea,J.J. - Pachulia,Zaza - Parsons,Chandler - Powell,Dwight - Williams,Deron",Lineups,,2,3.45,0.0,0.0,0.0,3.03957,3.03957,1.01319,0.0,,,,-1.01319,0,0.0
238,1.01319,0.0,0.0,2.02638,-1.01319,2.02638,0.75,-1.01319,2.02638,0.467,-4.05276,-4.05276,0.0,1,1626147 - 200826 - 202083 - 2585 - 203939,"Anderson,Justin - Barea,J.J. - Matthews,Wesley - Pachulia,Zaza - Powell,Dwight",Lineups,,1,3.43333333333,0.0,1.01319,-1.01319,2.02638,2.02638,2.02638,-1.01319,,,,1.01319,0,0.0
239,-2.02638,0.0,0.0,-1.01319,2.02638,0.0,-0.667,0.0,-2.02638,-0.4,-3.03957,-1.01319,0.4,2,1626147 - 101109 - 202083 - 203939 - 101111,"Anderson,Justin - Felton,Raymond - Matthews,Wesley - Powell,Dwight - Villanueva,Charlie",Lineups,,2,3.415,0.0,4.05276,-4.05276,-5.06595,-5.06595,-1.01319,0.0,,,,0.0,0,0.0
240,1.01319,0.0,0.0,1.01319,-2.02638,-1.01319,0.333,-2.02638,0.0,0.167,0.0,0.0,0.0,1,200826 - 2734 - 203098 - 1717 - 2585,"Barea,J.J. - Harris,Devin - Jenkins,John - Nowitzki,Dirk - Pachulia,Zaza",Lineups,,1,3.4,0.0,0.0,0.0,-1.01319,-1.01319,1.01319,0.0,,,,1.01319,0,0.0
241,1.01319,0.0,0.0,-1.01319,-3.03957,-1.01319,-0.25,1.01319,0.0,-0.048,-2.02638,-2.02638,-1.0,1,1626147 - 202083 - 2585 - 101111 - 101114,"Anderson,Justin - Matthews,Wesley - Pachulia,Zaza - Villanueva,Charlie - Williams,Deron",Lineups,,1,3.38333333333,-1.01319,2.02638,-2.02638,-3.03957,-3.03957,-2.02638,0.0,,,,-1.01319,0,0.0
242,0.0,1.01319,-1.01319,3.03957,-4.05276,-2.02638,-0.4,-2.02638,0.0,0.114,2.02638,2.02638,1.0,1,1626147 - 202379 - 101109 - 1626257 - 101111,"Anderson,Justin - Evans,Jeremy - Felton,Raymond - Mejri,Salah - Villanueva,Charlie",Lineups,,1,3.36666666667,0.0,-2.02638,2.02638,0.0,0.0,3.03957,-1.01319,,,,2.02638,0,0.0
243,0.0,1.01319,-1.01319,-2.02638,0.0,0.0,0.0,1.01319,0.0,-0.067,1.01319,1.01319,0.0,1,1626147 - 203098 - 201580 - 203939 - 101111,"Anderson,Justin - Jenkins,John - McGee,JaVale - Powell,Dwight - Villanueva,Charlie",Lineups,,1,3.36666666667,0.0,1.01319,-1.01319,1.01319,1.01319,-2.02638,1.01319,,,,-2.02638,0,0.0
244,3.03957,0.0,0.0,0.0,2.02638,2.02638,1.0,-3.03957,-1.01319,0.111,0.0,0.0,0.0,2,200826 - 2734 - 2585 - 202718 - 101114,"Barea,J.J. - Harris,Devin - Pachulia,Zaza - Parsons,Chandler - Williams,Deron",Lineups,,0,3.36666666667,-3.03957,-1.01319,1.01319,0.0,0.0,-3.03957,-1.01319,,,,0.0,2,1.0
245,1.01319,0.0,0.0,0.0,-1.01319,0.0,0.5,1.01319,3.03957,0.433,0.0,0.0,0.0,3,200826 - 101109 - 101135 - 202083 - 1717,"Barea,J.J. - Felton,Raymond - Lee,David - Matthews,Wesley - Nowitzki,Dirk",Lineups,,1,3.335,-1.01319,-1.01319,1.01319,6.07914,6.07914,-1.01319,1.01319,,,,-2.02638,2,0.667
246,-2.02638,0.0,0.0,1.01319,-1.01319,-2.02638,-0.5,-1.01319,0.0,0.1,0.0,1.01319,0.5,1,200826 - 202379 - 101109 - 203098 - 1626257,"Barea,J.J. - Evans,Jeremy - Felton,Raymond - Jenkins,John - Mejri,Salah",Lineups,,1,3.33333333333,0.0,0.0,0.0,-1.01319,-1.01319,1.01319,-1.01319,,,,0.0,0,0.0
247,-1.01319,1.01319,-1.01319,-1.01319,-2.02638,0.0,0.0,-5.06595,-2.02638,0.0,2.02638,1.01319,0.5,4,101109 - 2734 - 202083 - 202718 - 203939,"Felton,Raymond - Harris,Devin - Matthews,Wesley - Parsons,Chandler - Powell,Dwight",Lineups,,3,3.33333333333,-1.01319,-2.02638,2.02638,-3.03957,-3.03957,-2.02638,1.01319,,,,-1.01319,1,0.25
248,-2.02638,2.02638,-2.02638,1.01319,0.0,0.0,0.0,0.0,0.0,0.0,1.01319,-1.01319,-1.0,1,1626147 - 201580 - 1626257 - 203939 - 101111,"Anderson,Justin - McGee,JaVale - Mejri,Salah - Powell,Dwight - Villanueva,Charlie",Lineups,,1,3.28333333333,2.02638,0.0,0.0,-1.01319,-1.01319,3.03957,-1.01319,,,,1.01319,0,0.0
249,-1.01319,0.0,0.0,1.01319,-3.03957,0.0,0.75,-2.02638,0.0,0.167,0.0,0.0,0.0,1,200826 - 202379 - 203098 - 1626257 - 203939,"Barea,J.J. - Evans,Jeremy - Jenkins,John - Mejri,Salah - Powell,Dwight",Lineups,,1,3.26666666667,-1.01319,-2.02638,2.02638,0.0,0.0,0.0,0.0,,,,0.0,0,0.0
